county_name,year,avg_summer_tmax_f,max_summer_tmax_f,p95_tmax_f,p99_tmax_f,heatwave_days,station_day_count_tmax,station_count_tmax,avg_summer_tmin_f,max_summer_tmin_f,p95_tmin_f,hot_nights,station_day_count_tmin,station_count_tmin,max_consecutive_hot_days,state,county,county_fips,name,total_population,median_household_income,poverty_population,population_65_plus,pct_65_plus,pct_poverty,occupied_housing_units,renter_occupied_units,pct_renter_occupied,pct_white_alone,pct_black_alone,pct_asian_alone,heat_ed_rate,pandemic_year,tree_canopy_pct
Kings,2022,97.8265395095368,114.98,107.96,111.92,261,367,4,66.8008174386921,91.04,78.98,64,367,4,33,6,31,6031,"Kings County, California",152515.0,68540.0,22634.0,15971.0,10.471756876372815,14.840507491066452,43594.0,19670.0,45.12088819562325,51.58836835721077,6.457069796413467,3.896665901714585,26.35,0.0,0.813130058005904
Kings,2023,93.65973377703828,111.02,105.98,109.04,292,601,6,64.97444259567388,87.08000000000001,75.92,49,601,6,23,6,31,6031,"Kings County, California",152830.0,68750.0,23427.0,16221.0,10.613753844140549,15.32879670221815,43736.0,19760.0,45.18017194073532,46.03939017208664,6.400575803180004,3.520905581364916,29.14,0.0,0.931217725164532
Kings,2024,98.36947899159664,114.08,109.04,111.92,425,595,6,66.9230303030303,89.96000000000001,80.06,81,594,6,37,6,31,6031,"Kings County, California",153298.0,70995.0,22320.0,16584.0,10.818145050816058,14.559876841185144,44052.0,20182.0,45.81403795514392,38.06246656838314,6.1664209578729015,3.778261947318295,49.1,0.0,1.0996302687574482
Lake,2020,87.81560975609756,109.04,101.10199999999998,105.98,207,738,7,61.74798376184033,84.91999999999999,75.02,38,739,7,3,6,33,6033,"Lake County, California",64276.0,49254.0,11057.0,14685.0,22.846785736511297,17.202377248117493,25508.0,8232.0,32.27222832052689,75.78567427966892,2.462816603397847,1.4624432136411725,30.82,1.0,24.06305624498596
Lake,2021,89.8739865771812,111.92,104.0,107.96,288,745,7,62.29814266487214,82.94,77.0,73,743,7,6,6,33,6033,"Lake County, California",67749.0,53399.0,11173.0,15358.0,22.668969283679463,16.491756335886876,26307.0,8133.0,30.91572585243471,73.02395607315238,2.3911792055971306,1.424375267531624,49.08,1.0,22.973701624966573
Lake,2022,87.22150411280846,113.0,102.92,107.51,270,851,7,59.66119858989424,87.98,75.92,54,851,7,7,6,33,6033,"Lake County, California",68024.0,56259.0,11065.0,15801.0,23.22856638833353,16.266317770198754,26487.0,8067.0,30.45645033412617,70.93231800540985,2.260966717629072,1.356874044454898,36.66,0.0,23.76469844731916
Lake,2023,84.69963060686015,107.06,100.94,105.08,120,758,7,59.19781002638523,82.04,75.02,42,758,7,4,6,33,6033,"Lake County, California",68139.0,58738.0,11156.0,16105.0,23.63550976680021,16.37241521008527,26364.0,7663.0,29.066150811712944,69.22760827132772,2.1690955253232365,1.1006912340950117,22.0,0.0,24.60220779641329
Lake,2024,89.18685929648242,113.9,104.0,109.08499999999997,269,796,7,61.20070351758794,89.96000000000001,77.0,72,796,7,13,6,33,6033,"Lake County, California",68152.0,60621.0,11350.0,16290.0,23.902453339593848,16.65394999413077,26940.0,7499.0,27.83593170007424,67.56074656649842,2.234710646789529,1.4658410611574129,63.63,0.0,25.33626497944244
Lassen,2020,83.08133977900552,104.0,96.08,98.96,109,1448,12,48.89609084652444,73.94,62.06,0,1453,12,2,6,35,6035,"Lassen County, California",30600.0,56971.0,2769.0,4421.0,14.447712418300654,9.049019607843135,9172.0,2881.0,31.41081552551243,79.02287581699346,8.866013071895425,1.53921568627451,,,12.769717390552914
Lassen,2021,84.4841891891892,104.0,97.86200000000002,100.1642,190,1332,12,50.13883773584906,75.92,66.02,1,1325,12,5,6,35,6035,"Lassen County, California",32949.0,59292.0,3196.0,4856.0,14.737928313454129,9.699839145345836,8910.0,2674.0,30.01122334455668,75.67149230629154,8.570821572733617,1.559986646028711,,,11.99851903441956
Lassen,2022,82.40983532934132,104.0,96.8,100.04,132,1336,11,49.4089371257485,77.0,64.94,2,1336,11,4,6,35,6035,"Lassen County, California",31873.0,59515.0,3645.0,4854.0,15.229190851190664,11.436011671320554,8925.0,2794.0,31.305322128851543,71.5840993944718,8.414645624823518,1.7852100523954446,,,11.177160755772691
Lassen,2023,78.73295437546747,104.0,93.02,97.34,52,1337,11,47.72180722891566,73.04,60.19699999999997,0,1328,11,2,6,35,6035,"Lassen County, California",31177.0,64395.0,3279.0,4977.0,15.96369118260256,10.517368572986497,9060.0,2880.0,31.78807947019868,68.85845334701864,8.262501202809764,1.7416685377040768,,,11.337801504867542
Lassen,2024,83.26294117647059,104.0,97.115,100.94,130,1326,11,49.6189592760181,75.92,64.94,2,1326,11,4,6,35,6035,"Lassen County, California",30356.0,67403.0,3332.0,5012.0,16.510739227829756,10.97641322967453,9247.0,2942.0,31.815724018600623,67.20252997759916,6.203057056265648,2.147845565950718,,,11.479879328185708
Los Angeles,2020,86.83432576505429,120.02,104.0,111.02,1281,5065,42,63.01943969799325,91.04,75.02,259,5033,42,7,6,37,6037,"Los Angeles County, California",10040682.0,71358.0,1401656.0,1370141.0,13.645895766841337,13.959768868290023,3332504.0,1798032.0,53.95438385070206,47.757572642973855,8.070029505963838,14.825945090184112,7.86,1.0,9.326591160048084
Los Angeles,2021,86.70283696291936,113.0,102.92,109.04,1295,5097,42,63.88229681978798,87.98,75.02,292,5094,42,2,6,37,6037,"Los Angeles County, California",10019635.0,76367.0,1366544.0,1372217.0,13.695279319057033,13.638660490127636,3342811.0,1796882.0,53.7536223256415,43.734916491469,7.936546590769026,14.756635346497152,7.7,1.0,8.346636599045334
Los Angeles,2022,87.84296615143808,114.98,104.0,107.96,1443,5111,42,65.03875513799179,86.0,75.92,395,5109,42,10,6,37,6037,"Los Angeles County, California",9936690.0,83411.0,1343978.0,1415856.0,14.248768956262095,13.52540936670058,3363093.0,1810929.0,53.84712822392957,39.62990694084248,7.85968969546197,14.830230187315896,11.86,0.0,8.496517692108768
Los Angeles,2023,82.78266260935717,113.0,102.02,105.98,910,5258,44,61.363958927552765,86.0,73.04,181,5259,44,3,6,37,6037,"Los Angeles County, California",9848406.0,87760.0,1322476.0,1448571.0,14.708684836916754,13.428325355392538,3390254.0,1828047.0,53.92065019317137,35.42914457425903,7.809781603236098,15.029295096079506,8.35,0.0,8.894812376906364
Los Angeles,2024,87.29267293857222,118.04,105.08,111.02,1560,5421,45,63.74138401919173,91.04,77.0,453,5419,45,6,6,37,6037,"Los Angeles County, California",9808667.0,90112.0,1326437.0,1487700.0,15.167198560212103,13.523111754125203,3416449.0,1848466.0,54.10489077987115,30.850247031528344,7.662763961708559,15.159888698433743,13.45,0.0,9.155581196190466
Madera,2020,93.34561194029853,111.92,104.0,108.29479999999994,335,670,6,63.03146268656717,84.91999999999999,75.02,35,670,6,12,6,39,6039,"Madera County, California",155925.0,61924.0,28062.0,21858.0,14.018278018278018,17.997113997114,44479.0,15209.0,34.19366442590886,60.69777136443803,3.154721821388488,2.1561648228314896,22.38,1.0,13.255472987903024
Madera,2021,95.42157894736845,114.98,105.98,110.27479999999994,355,570,5,64.56294736842105,84.91999999999999,77.0,60,570,5,53,6,39,6039,"Madera County, California",156304.0,66709.0,28921.0,21653.0,13.853132357457262,18.50304534752789,43578.0,14736.0,33.81522786727248,54.98643668748081,2.97177295526666,2.2769730781042075,34.47,1.0,10.522917560155683
Madera,2022,94.82742268041238,114.98,105.98,110.11279999999996,289,485,4,65.59505154639174,84.91999999999999,77.0,59,485,4,26,6,39,6039,"Madera County, California",157243.0,73543.0,30154.0,22292.0,14.17678370420305,19.176688310449432,43857.0,15138.0,34.51672481017853,49.10870436203837,2.6017056403146723,2.3371469636168225,31.12,0.0,10.334890723976322
Madera,2023,89.44910369068542,109.04,102.92,107.34800000000004,184,569,5,60.97462214411247,80.96,73.58000000000003,23,569,5,21,6,39,6039,"Madera County, California",158790.0,75496.0,30187.0,22802.0,14.359846337930602,19.01064298759368,44513.0,15345.0,34.47307528137847,44.1255746583538,2.5750991876062725,2.469928836828516,22.13,0.0,10.365549061995688
Madera,2024,95.22704174228674,111.92,107.06,110.48,320,551,5,64.71132486388385,82.94,77.0,57,551,5,28,6,39,6039,"Madera County, California",160940.0,76627.0,29624.0,23148.0,14.382999875730086,18.40685969926681,45379.0,14766.0,32.53928028383173,37.725239219584935,2.583571517335653,2.389710451099789,37.14,0.0,10.48277369291119
Marin,2020,82.35573770491803,109.94,98.96,107.96,50,488,4,55.58516393442624,87.98,69.98,12,488,4,3,6,41,6041,"Marin County, California",259441.0,121671.0,17522.0,57834.0,22.29177346679977,6.753751334600159,104900.0,38181.0,36.39752144899905,76.7295839901943,2.313049980535073,5.804787986478621,6.11,1.0,27.736587400226124
Marin,2021,81.68854130052723,105.98,96.08,102.02,44,569,5,54.03043478260869,75.92,64.94,2,598,5,2,6,41,6041,"Marin County, California",262387.0,131008.0,17840.0,58676.0,22.3623883805219,6.799117334319154,103751.0,37608.0,36.24832531734634,75.31699360105493,2.284030839942528,6.056321387873638,5.62,1.0,27.154710168725224
Marin,2022,81.4397609561753,111.02,98.96,107.96,44,502,5,55.05972111553785,82.94,66.92,10,502,5,6,6,41,6041,"Marin County, California",260485.0,142019.0,17809.0,60391.0,23.184060502524137,6.836862007409255,103709.0,37265.0,35.93227203039273,73.78889379426839,2.3893890243200184,6.297099641054188,5.83,0.0,27.25172637422832
Marin,2023,79.74285714285715,102.02,93.92,98.96,28,609,5,53.61298360655737,77.0,62.96,1,610,5,1,6,41,6041,"Marin County, California",258765.0,142785.0,19907.0,60192.0,23.261260216799027,7.69308059436168,103201.0,37274.0,36.11786707493144,70.43726933704326,2.345757733851178,6.199060924004406,5.89,0.0,27.5861624784542
Marin,2024,83.52026315789473,105.98,98.64499999999998,104.0,85,608,5,54.41861386138614,78.08,64.94,5,606,5,5,6,41,6041,"Marin County, California",257969.0,149091.0,21068.0,61345.0,23.77998906845396,8.166872763781695,103018.0,36402.0,35.33557242423654,67.68836565633856,2.197938511991751,6.214312572440875,8.71,0.0,27.92433797079528
Mariposa,2020,85.69733629300777,109.94,100.04,104.0,184,901,8,61.0722974472808,82.94,73.94,35,901,8,4,6,43,6043,"Mariposa County, California",17319.0,50960.0,2668.0,4881.0,28.18292049194526,15.405046480743692,7846.0,2326.0,29.645679327045627,87.38379814077025,1.535885443732317,1.073965009527109,,,19.579180843428087
Mariposa,2021,87.78761904761905,109.94,102.02,107.06,278,945,8,62.27771428571429,86.0,75.02,60,945,8,5,6,43,6043,"Mariposa County, California",17225.0,53304.0,2236.0,4861.0,28.22060957910015,12.9811320754717,7588.0,2159.0,28.45282024248814,85.77068214804063,0.865021770682148,1.0798258345428156,,,19.394013547565745
Mariposa,2022,84.62857142857143,111.02,100.94,105.90799999999996,145,609,5,62.78708196721312,84.02,75.02,42,610,5,8,6,43,6043,"Mariposa County, California",17130.0,60021.0,2712.0,5027.0,29.346176298890835,15.831873905429072,7597.0,1993.0,26.234039752533896,81.97898423817863,0.8172796263864566,1.3426736719206072,,,18.961110087546764
Mariposa,2023,81.24230508474577,107.06,98.96,105.08,116,885,8,58.31518181818182,82.04,73.04,27,880,8,3,6,43,6043,"Mariposa County, California",17060.0,65378.0,2347.0,5009.0,29.36107854630715,13.757327080890974,7515.0,1899.0,25.269461077844312,79.68347010550997,1.313012895662368,1.6236811254396248,,,18.95100525479757
Mariposa,2024,87.52347826086957,111.02,102.92,107.96,287,1035,9,62.33764478764479,84.02,75.92,77,1036,9,11,6,43,6043,"Mariposa County, California",17082.0,68412.0,2371.0,5073.0,29.69792764313312,13.880107715724154,7508.0,1897.0,25.26638252530634,77.2099285797916,1.06544901065449,1.908441634469032,120.14,0.0,19.062903443420645
Mendocino,2020,85.62144174350378,113.0,102.92,107.96,282,1193,10,55.316783919598,84.91999999999999,68.0,10,1194,10,3,6,45,6045,"Mendocino County, California",87110.0,52915.0,13929.0,19234.0,22.08012857306853,15.990127425094707,34164.0,13553.0,39.67041330055029,80.02410745035013,0.4867409023074274,1.9974744575823675,32.14,1.0,53.65221233676435
Mendocino,2021,87.38216926869352,111.92,105.08,109.04,411,1217,10,55.01711238720262,82.94,69.98,21,1219,10,5,6,45,6045,"Mendocino County, California",91534.0,56378.0,14246.0,20497.0,22.39277208468984,15.563615705639435,34183.0,13580.0,39.72734985226575,77.349400222868,0.6937312911049446,2.20573775864706,18.54,1.0,51.29936585229992
Mendocino,2022,84.34003289473684,116.96,104.0,109.94,308,1216,10,54.41917763157895,84.91999999999999,68.0,11,1216,10,5,6,45,6045,"Mendocino County, California",91145.0,61335.0,14483.0,21197.0,23.256349772340776,15.890065280596852,34557.0,13513.0,39.10351014266284,73.6343189423446,0.7219266004717758,2.1515168138680125,24.65,0.0,51.313775507684575
Mendocino,2023,82.91574363188168,109.94,101.15600000000003,105.98,207,1217,10,53.79183237469187,82.04,66.02,11,1217,10,2,6,45,6045,"Mendocino County, California",90709.0,64688.0,13524.0,21829.0,24.06486677176465,14.909215182616938,34570.0,13526.0,39.126410182238935,68.30854711219393,0.9458818860311544,2.220286851359844,15.26,0.0,51.53501194952813
Mendocino,2024,86.7724200164069,116.96,105.08,111.75799999999994,375,1219,10,54.67275267050124,86.0,69.08,20,1217,10,7,6,45,6045,"Mendocino County, California",90244.0,68092.0,13637.0,22154.0,24.54900048756704,15.111253933779532,34842.0,13342.0,38.29286493312669,64.31563317228847,0.7446478436239529,2.113159877664997,39.05,0.0,51.650245341126
Merced,2020,94.67303529411764,111.92,105.98,109.04,477,850,7,60.59519434628975,82.04,71.96,28,849,7,12,6,47,6047,"Merced County, California",273661.0,56330.0,50124.0,30765.0,11.242011101326094,18.31609180701671,81306.0,38826.0,47.75293336285145,50.96414907495039,2.992753808544148,7.630243257168541,18.79,1.0,1.9313751539638084
Merced,2021,95.67516564417176,111.02,105.98,109.04,509,815,7,60.70878527607363,80.96,71.06,15,815,7,19,6,47,6047,"Merced County, California",279150.0,58861.0,52771.0,30988.0,11.10084184130396,18.90417338348558,81618.0,39472.0,48.3618809576319,46.17481640694968,2.886261866380082,7.503134515493462,29.07,1.0,1.927468160643948
Merced,2022,96.23668852459016,116.06,107.06,111.83899999999996,377,610,5,60.89413114754098,84.91999999999999,73.04,22,610,5,22,6,47,6047,"Merced County, California",282290.0,64772.0,51272.0,32222.0,11.41450281625279,18.162882142477592,82760.0,38604.0,46.64572257129048,41.62067377519572,2.9505118849410183,7.297814304438697,34.69,0.0,1.997441521813973
Merced,2023,92.17950762016412,111.92,105.08,109.04,362,853,7,59.43280187573271,78.08,71.06,14,853,7,22,6,47,6047,"Merced County, California",285597.0,65044.0,51655.0,33068.0,11.57855299600486,18.08667457991505,84605.0,39508.0,46.69700372318421,36.01298332965682,2.888685805523167,7.13978088005126,27.86,0.0,2.1697362968045155
Merced,2024,96.8437323943662,116.96,109.04,111.02,538,852,7,61.48028169014084,80.06,73.94,33,852,7,18,6,47,6047,"Merced County, California",290201.0,65510.0,54568.0,34001.0,11.716362107642633,18.803518940320675,86055.0,39581.0,45.9950031956307,31.516776303320803,2.784966281990758,7.226370687902523,46.9,0.0,2.4352696074433684
Modoc,2020,79.65373076923078,102.92,95.0,98.06,82,1560,13,48.81740693196406,73.94,62.06,0,1558,13,0,6,49,6049,"Modoc County, California",8853.0,51250.0,1537.0,2427.0,27.414435784479835,17.361346436236307,3594.0,842.0,23.427935447968835,88.11702247825596,1.3893595391392748,1.908957415565345,,,9.914690408667845
Modoc,2021,81.70338853503185,105.08,96.98,101.27479999999994,183,1570,13,50.29716656030632,75.02,66.02,1,1567,13,2,6,49,6049,"Modoc County, California",8723.0,51090.0,1664.0,2453.0,28.12105926860025,19.076005961251862,3413.0,870.0,25.490770583064755,85.01662272154076,1.9717986931101683,0.7680843746417517,,,9.783034048177038
Modoc,2022,80.65260714285715,107.96,96.98,102.02,167,1680,15,49.649755807028,77.0,64.04,4,1679,15,4,6,49,6049,"Modoc County, California",8651.0,54962.0,1430.0,2571.0,29.71910761761646,16.52988093861981,3403.0,846.0,24.860417278871584,83.18113512888684,1.9188533117558664,1.4218009478672986,,,9.83310943090891
Modoc,2023,76.3933412462908,102.92,93.02,96.98,48,1685,14,47.951683521713264,69.98,60.98,0,1681,14,0,6,49,6049,"Modoc County, California",8646.0,56648.0,1717.0,2680.0,30.99699282905389,19.858894286375204,3264.0,740.0,22.67156862745098,80.6615776081425,0.8327550312283136,1.1913023363405042,,,9.881091413407429
Modoc,2024,80.62132142857143,104.0,96.98,101.0156,138,1680,14,49.789069212410496,75.02,64.04,1,1676,14,3,6,49,6049,"Modoc County, California",8600.0,59455.0,1514.0,2722.0,31.651162790697672,17.604651162790695,3267.0,737.0,22.55892255892256,78.67441860465117,0.569767441860465,2.0581395348837206,,,9.902673784067735
Mono,2020,77.43171358629131,102.02,93.92,98.96,64,1634,14,44.884751381215466,69.98,59.0,0,1629,14,0,6,51,6051,"Mono County, California",14395.0,64924.0,1720.0,2198.0,15.269190691212223,11.94859326154915,5196.0,1661.0,31.966897613548884,83.12608544633552,0.5626953803403959,4.397360194511983,,,7.15248701362969
Mono,2021,78.72451963746224,103.82,94.46,99.5,78,1655,14,46.7144802431611,73.94,62.20399999999999,0,1645,14,0,6,51,6051,"Mono County, California",13291.0,71138.0,1312.0,1991.0,14.980061695884434,9.871341509292002,5361.0,1836.0,34.24734191382205,80.33255586487097,0.1354299902189451,4.612143555789632,,,6.994989542520893
Mono,2022,76.21971640783254,101.66,94.1,99.032,64,1481,14,46.970955414012735,76.28,60.98,1,1570,14,0,6,51,6051,"Mono County, California",13219.0,82038.0,1478.0,2075.0,15.697102655268932,11.180876011801196,5473.0,1730.0,31.60972044582496,78.95453513881534,0.3025947499810878,4.10015886224374,,,6.8882963236510815
Mono,2023,72.39532876712329,102.92,91.04,96.98,32,1460,12,44.74631147540983,75.02,59.79199999999993,1,1464,12,0,6,51,6051,"Mono County, California",13169.0,86953.0,1441.0,2164.0,16.43253094388336,10.94236464424026,5521.0,1702.0,30.82774859626879,74.07548029463133,0.0911230921102589,2.2477029387197205,,,6.872834704444742
Mono,2024,77.41975409836066,102.92,95.0,100.04,79,1464,12,47.61180327868853,73.04,62.06,0,1464,12,0,6,51,6051,"Mono County, California",13148.0,99415.0,1116.0,2297.0,17.470337693945847,8.487982963188317,5744.0,1986.0,34.57520891364902,71.14390021296015,0.0684514755095832,1.893824155765136,,,6.86340008660351
Monterey,2020,85.28783216783216,116.96,104.0,111.02,319,1287,11,54.40329192546584,78.98,64.94,5,1288,11,5,6,53,6053,"Monterey County, California",432977.0,76943.0,50052.0,59061.0,13.640678373216128,11.559967388567983,128003.0,61657.0,48.16840230307102,48.4665467218813,2.577966035147363,5.816937158324807,10.28,1.0,15.2505765029798
Monterey,2021,82.51857938718663,114.08,104.0,108.6620000000001,304,1436,12,54.09625348189415,75.92,62.06,2,1436,12,1,6,53,6053,"Monterey County, California",438953.0,82013.0,51288.0,59939.0,13.65499267575344,11.684166641986728,129977.0,62795.0,48.3123937311986,43.31853296366581,2.491838533966051,5.8366157652413815,4.52,1.0,13.970240557423258
Monterey,2022,84.42941176470589,114.98,105.08,109.94,340,1377,12,54.81349344978166,80.96,64.94,4,1374,12,5,6,53,6053,"Monterey County, California",437609.0,91043.0,51913.0,62381.0,14.254962763562906,11.86287302135011,130973.0,62614.0,47.80679987478335,39.74712585892886,2.234414740099038,5.924695333048452,11.11,0.0,14.250943851778374
Monterey,2023,79.93754098360655,111.92,102.02,107.06,195,1342,11,53.44367713004484,73.94,60.98,0,1338,11,0,6,53,6053,"Monterey County, California",435834.0,94486.0,52732.0,63232.0,14.50827608676698,12.099101951660494,132046.0,63013.0,47.7204913439256,36.50403594028919,2.1873006695209645,5.782476814567014,6.6,0.0,14.762077285704036
Monterey,2024,83.87373313343328,116.06,105.08,111.02,352,1334,11,53.65507159005275,75.92,64.04,1,1327,11,2,6,53,6053,"Monterey County, California",437613.0,97230.0,53589.0,65068.0,14.868845303955776,12.245751383071344,132489.0,63496.0,47.92548815373352,36.17717023945815,2.151215800261875,5.742288277542029,11.96,0.0,15.29143381777216
Napa,2020,87.36556390977444,113.0,102.73999999999997,109.36400000000002,151,665,6,54.82081081081082,75.02,64.94,1,666,6,7,6,55,6055,"Napa County, California",138572.0,92219.0,10163.0,26610.0,19.203013595820224,7.334093467655803,48484.0,17060.0,35.18686577015097,71.16444880639668,2.0653523078255347,7.566463643448892,13.17,1.0,22.70407038201177
Napa,2021,86.6838002773925,114.08,104.0,107.77999999999996,173,721,6,54.29131170662906,69.98,62.06,0,709,6,3,6,55,6055,"Napa County, California",138795.0,97498.0,10394.0,26755.0,19.27663100255773,7.488742389855542,48745.0,16803.0,34.47122781823777,66.95270002521706,2.054108577398321,7.771173313159696,8.06,1.0,15.083684082492702
Napa,2022,87.17065693430658,118.04,102.92,111.92,153,685,6,54.93684210526316,73.94,62.96,0,684,6,9,6,55,6055,"Napa County, California",137384.0,105809.0,10620.0,27774.0,20.21632795667617,7.730157805858033,49218.0,17142.0,34.82872119956114,63.56853782099808,1.8342747335934315,7.977639317533337,18.01,0.0,15.453774615153064
Napa,2023,83.2556,109.94,100.04,105.98,88,600,5,53.69,69.08,62.06,0,598,5,2,6,55,6055,"Napa County, California",136070.0,108970.0,11238.0,28017.0,20.59013742926435,8.25898434629235,49663.0,17678.0,35.59591647705535,60.05070919379732,1.9291541118541928,8.010582788270742,17.22,0.0,16.8187872333723
Napa,2024,87.87289256198346,113.0,103.78399999999996,108.99680000000004,160,605,5,53.93386138613861,71.06,61.79,0,606,5,6,6,55,6055,"Napa County, California",134869.0,111471.0,11184.0,28455.0,21.09825089531323,8.29249123223276,49763.0,18208.0,36.589433916765465,55.624346588170745,1.9900792620987773,8.21315498743225,28.85,0.0,17.475336719192995
Nevada,2020,83.73024000000001,107.96,98.06,102.92,144,1125,10,52.572526690391456,80.06,69.08,12,1124,10,1,6,57,6057,"Nevada County, California",99417.0,68333.0,9345.0,27250.0,27.409799128921613,9.399800838890734,40917.0,10312.0,25.20223867829997,92.13414204814066,0.4124043171690958,1.114497520544776,10.52,1.0,41.6047628745295
Nevada,2021,85.42882852292021,109.94,100.04,104.24840000000002,222,1178,10,54.16001697792869,80.06,71.06,13,1178,10,3,6,57,6057,"Nevada County, California",102090.0,74617.0,10567.0,28024.0,27.450288960720933,10.350670976589283,40877.0,10072.0,24.639772977469,90.50151826819472,0.4182583994514643,1.1764129689489666,19.52,1.0,41.15151186090196
Nevada,2022,83.0665331010453,114.98,100.04,105.08,187,1148,10,53.088956521739135,80.96,69.98,10,1150,10,4,6,57,6057,"Nevada County, California",102322.0,79395.0,10505.0,29045.0,28.3858798694318,10.266609331326595,41415.0,10415.0,25.14789327538332,88.03776313989171,0.3674674068137839,1.603760677078243,15.16,0.0,40.97519905836244
Nevada,2023,79.87921121822963,107.96,96.98,102.55999999999992,101,1141,10,51.03740578439965,77.0,66.92,1,1141,10,2,6,57,6057,"Nevada County, California",102452.0,84905.0,10745.0,29591.0,28.882793893725843,10.487838207160427,41873.0,10703.0,25.56062379098703,85.72697458321946,0.3064849880919845,1.7774177175652988,22.29,0.0,40.98472651638253
Nevada,2024,84.94548387096775,123.08,100.94,107.06,210,1116,10,53.60788908765653,82.94,71.06,17,1118,10,9,6,57,6057,"Nevada County, California",102481.0,89882.0,11173.0,30033.0,29.30592012177868,10.902508757720945,42865.0,10523.0,24.549165986235856,83.96580829617197,0.3776309754978971,1.782769488978445,44.47,0.0,40.87657313427734
Orange,2020,84.6535112936345,114.08,100.04,109.283,134,974,8,64.17384615384616,91.04,73.04,27,975,8,2,6,59,6059,"Orange County, California",3170345.0,94441.0,317682.0,468842.0,14.788358995629814,10.020423644745287,1040001.0,444773.0,42.7665934936601,57.62653591328388,1.7052087391119894,21.055563353515154,7.23,1.0,11.664703784329989
Orange,2021,82.73726899383985,104.0,96.08,100.04,62,974,8,63.91747433264887,78.08,69.98,8,974,8,1,6,59,6059,"Orange County, California",3182923.0,100485.0,311294.0,472415.0,14.842174944225794,9.780129773795974,1057592.0,455152.0,43.036634165160095,53.64854883388633,1.7303277521950735,21.314873152759272,5.07,1.0,11.679505987913394
Orange,2022,84.9898975409836,111.02,98.06,102.92,116,976,8,65.62588114754098,84.91999999999999,73.94,43,976,8,3,6,59,6059,"Orange County, California",3175227.0,109361.0,303810.0,488359.0,15.380286196860885,9.56813481366844,1066286.0,463327.0,43.45241333000715,50.2054498780717,1.6928868392716492,21.696244079557147,8.63,0.0,11.885184633303025
Orange,2023,80.35593846153846,102.02,95.0,96.98,50,975,8,62.773545081967214,82.94,69.98,7,976,8,0,6,59,6059,"Orange County, California",3164063.0,113702.0,296493.0,498997.0,15.77076689054548,9.370641482170235,1074654.0,468049.0,43.553459997357294,46.41039069070369,1.641939493619438,21.939797026797507,5.9,0.0,12.300478694219134
Orange,2024,82.99588114754098,113.0,96.305,107.96,70,976,8,63.84449230769231,87.98,69.98,24,975,8,6,6,59,6059,"Orange County, California",3165820.0,116289.0,296883.0,514824.0,16.261947931341645,9.377759948449375,1082960.0,472301.0,43.61204476619635,42.700785262586,1.626655969069625,22.370791769588923,9.95,0.0,12.574372243294306
Placer,2020,79.66519407198307,111.92,96.98,102.92,116,1417,12,53.99668547249647,77.0,68.0,9,1418,12,0,6,61,6061,"Placer County, California",391799.0,93677.0,27745.0,76618.0,19.555435312494417,7.081437165485363,145714.0,38820.0,26.641228708291585,80.3825430896965,1.610519679733741,8.151628768832998,19.37,1.0,33.54435678630963
Placer,2021,81.12153846153845,113.0,98.96,105.08,136,1248,11,55.50386837881221,78.98,71.06,18,1246,11,0,6,61,6061,"Placer County, California",400330.0,99734.0,27629.0,77770.0,19.42647315964329,6.9015562161217,149714.0,39858.0,26.62276073045941,77.83353733170134,1.6024279969025552,8.495741013663727,15.9,1.0,32.969646658447274
Placer,2022,79.29670235546038,114.98,98.96,104.0,132,1401,12,54.88222698072805,78.98,69.98,16,1401,12,1,6,61,6061,"Placer County, California",406608.0,109375.0,27446.0,81151.0,19.958043127533152,6.749990162515249,152537.0,39940.0,26.18381114090352,75.408009680085,1.618020304568528,8.722159918152126,20.27,0.0,32.88932333153245
Placer,2023,75.0245128939828,109.04,95.0,102.92,76,1396,12,51.21429184549356,78.08,66.02,4,1398,12,0,6,61,6061,"Placer County, California",412435.0,114678.0,27419.0,83236.0,20.181604374022573,6.6480778789385,155422.0,39976.0,25.72094040740693,72.49748445209548,1.6526240498502796,9.001175942875847,19.06,0.0,31.46252626280817
Placer,2024,80.26268131868132,111.92,100.04,107.06,137,1365,12,54.92825768667642,78.98,71.06,21,1366,12,0,6,61,6061,"Placer County, California",419156.0,115998.0,28078.0,85822.0,20.474954432240025,6.698699290956112,157954.0,39851.0,25.229497195386,69.10983023027227,1.6518909427516246,9.207073261506457,33.47,0.0,31.40584523529167
Plumas,2020,85.29871287128712,104.0,97.68199999999996,100.94,99,808,7,48.77542079207921,69.08,60.98,0,808,7,2,6,63,6063,"Plumas County, California",18844.0,57233.0,2310.0,5217.0,27.685204839736787,12.25854383358098,8332.0,2255.0,27.06433029284685,88.51093186160051,1.4805773721078326,1.2311611122903845,,,38.75203540008676
Plumas,2021,87.68681440443213,105.98,100.91299999999995,104.0,192,722,7,50.55672676837725,70.88,64.75999999999999,0,721,7,5,6,63,6063,"Plumas County, California",19631.0,57885.0,2287.0,5546.0,28.251235291121183,11.649941419183945,8231.0,2280.0,27.70015793949702,88.64041566909479,1.7472365136773471,0.7080637766797412,,,29.802985169361836
